1969-12-31 18:11:30 remove firefox-gnome-support 11.0+build1-0ubuntu4 <none>
1969-12-31 18:11:30 status half-configured firefox-gnome-support 11.0+build1-0ubuntu4
1969-12-31 18:11:30 status half-installed firefox-gnome-support 11.0+build1-0ubuntu4
1969-12-31 18:11:30 status config-files firefox-gnome-support 11.0+build1-0ubuntu4
1969-12-31 18:11:30 status config-files firefox-gnome-support 11.0+build1-0ubuntu4
1969-12-31 18:11:30 status config-files firefox-gnome-support 11.0+build1-0ubuntu4
1969-12-31 18:11:30 status not-installed firefox-gnome-support <none>
1969-12-31 18:11:30 status installed firefox-globalmenu 11.0+build1-0ubuntu4
1969-12-31 18:11:30 remove firefox-globalmenu 11.0+build1-0ubuntu4 <none>
1969-12-31 18:11:30 status half-configured firefox-globalmenu 11.0+build1-0ubuntu4
1969-12-31 18:11:30 status half-installed firefox-globalmenu 11.0+build1-0ubuntu4
1969-12-31 18:11:30 status config-files firefox-globalmenu 11.0+build1-0ubuntu4
1969-12-31 18:11:30 status config-files firefox-globalmenu 11.0+build1-0ubuntu4
1969-12-31 18:11:30 status config-files firefox-globalmenu 11.0+build1-0ubuntu4
1969-12-31 18:11:30 status not-installed firefox-globalmenu <none>
1969-12-31 18:11:30 status installed firefox 11.0+build1-0ubuntu4
1969-12-31 18:11:31 remove firefox 11.0+build1-0ubuntu4 <none>
1969-12-31 18:11:31 status half-configured firefox 11.0+build1-0ubuntu4
1969-12-31 18:11:31 status half-installed firefox 11.0+build1-0ubuntu4
1969-12-31 18:11:31 status triggers-pending man-db 2.6.1-2
1969-12-31 18:11:31 status half-installed firefox 11.0+build1-0ubuntu4
1969-12-31 18:11:31 status triggers-pending desktop-file-utils 0.20-0ubuntu2
1969-12-31 18:11:31 status half-installed firefox 11.0+build1-0ubuntu4
1969-12-31 18:11:31 status triggers-pending bamfdaemon 0.2.114-0ubuntu1
1969-12-31 18:11:31 status half-installed firefox 11.0+build1-0ubuntu4
1969-12-31 18:11:31 status triggers-pending gnome-menus 3.4.0-0ubuntu1
1969-12-31 18:11:31 status half-installed firefox 11.0+build1-0ubuntu4
1969-12-31 18:11:31 status config-files firefox 11.0+build1-0ubuntu4
1969-12-31 18:11:31 status config-files firefox 11.0+build1-0ubuntu4
1969-12-31 18:11:31 trigproc man-db 2.6.1-2 <none>
1969-12-31 18:11:31 status half-configured man-db 2.6.1-2
1969-12-31 18:11:47 status installed man-db 2.6.1-2
1969-12-31 18:11:49 trigproc desktop-file-utils 0.20-0ubuntu2 <none>
1969-12-31 18:11:49 status half-configured desktop-file-utils 0.20-0ubuntu2
1969-12-31 18:11:49 status installed desktop-file-utils 0.20-0ubuntu2
1969-12-31 18:11:49 trigproc bamfdaemon 0.2.114-0ubuntu1 <none>
1969-12-31 18:11:49 status half-configured bamfdaemon 0.2.114-0ubuntu1
1969-12-31 18:11:49 status installed bamfdaemon 0.2.114-0ubuntu1
1969-12-31 18:11:50 trigproc gnome-menus 3.4.0-0ubuntu1 <none>
1969-12-31 18:11:50 status half-configured gnome-menus 3.4.0-0ubuntu1
1969-12-31 18:11:50 status installed gnome-menus 3.4.0-0ubuntu1
1969-12-31 18:23:47 startup archives unpack
1969-12-31 18:23:50 install libsdl-image1.2 <none> 1.2.10-3
1969-12-31 18:23:50 status half-installed libsdl-image1.2 1.2.10-3
1969-12-31 18:23:50 status unpacked libsdl-image1.2 1.2.10-3
1969-12-31 18:23:50 status unpacked libsdl-image1.2 1.2.10-3
1969-12-31 18:23:50 install libopenal-data <none> 1:1.13-4ubuntu3
1969-12-31 18:23:50 status half-installed libopenal-data 1:1.13-4ubuntu3
1969-12-31 18:23:51 status unpacked libopenal-data 1:1.13-4ubuntu3
1969-12-31 18:23:51 status unpacked libopenal-data 1:1.13-4ubuntu3
1969-12-31 18:23:51 install libopenal1 <none> 1:1.13-4ubuntu3
1969-12-31 18:23:51 status half-installed libopenal1 1:1.13-4ubuntu3
1969-12-31 18:23:52 status unpacked libopenal1 1:1.13-4ubuntu3
1969-12-31 18:23:52 status unpacked libopenal1 1:1.13-4ubuntu3
1969-12-31 18:23:52 install libalut0 <none> 1.1.0-3
1969-12-31 18:23:52 status half-installed libalut0 1.1.0-3
1969-12-31 18:23:52 status unpacked libalut0 1.1.0-3
1969-12-31 18:23:52 status unpacked libalut0 1.1.0-3
1969-12-31 18:23:53 install libglewmx1.5 <none> 1.5.7.is.1.5.2-1ubuntu4
1969-12-31 18:23:53 status half-installed libglewmx1.5 1.5.7.is.1.5.2-1ubuntu4
1969-12-31 18:23:53 status unpacked libglewmx1.5 1.5.7.is.1.5.2-1ubuntu4
1969-12-31 18:23:53 status unpacked libglewmx1.5 1.5.7.is.1.5.2-1ubuntu4
1969-12-31 18:23:53 install libglc0 <none> 0.7.2-5
1969-12-31 18:23:53 status half-installed libglc0 0.7.2-5
1969-12-31 18:23:54 status unpacked libglc0 0.7.2-5
1969-12-31 18:23:54 status unpacked libglc0 0.7.2-5
1969-12-31 18:23:54 install chromium-bsu-data <none> 0.9.15-1
1969-12-31 18:23:54 status half-installed chromium-bsu-data 0.9.15-1
1969-12-31 18:23:56 status unpacked chromium-bsu-data 0.9.15-1
1969-12-31 18:23:56 status unpacked chromium-bsu-data 0.9.15-1
1969-12-31 18:23:57 install fonts-uralic <none> 0.0.20040829-3
1969-12-31 18:23:57 status half-installed fonts-uralic 0.0.20040829-3
1969-12-31 18:23:57 status triggers-pending fontconfig 2.8.0-3ubuntu9
1969-12-31 18:23:57 status half-installed fonts-uralic 0.0.20040829-3
1969-12-31 18:24:01 status unpacked fonts-uralic 0.0.20040829-3
1969-12-31 18:24:01 status unpacked fonts-uralic 0.0.20040829-3
1969-12-31 18:24:01 install ttf-uralic <none> 0.0.20040829-3
1969-12-31 18:24:01 status half-installed ttf-uralic 0.0.20040829-3
1969-12-31 18:24:01 status unpacked ttf-uralic 0.0.20040829-3
1969-12-31 18:24:01 status unpacked ttf-uralic 0.0.20040829-3
1969-12-31 18:24:01 install chromium-bsu <none> 0.9.15-1
1969-12-31 18:24:01 status half-installed chromium-bsu 0.9.15-1
1969-12-31 18:24:01 status triggers-pending man-db 2.6.1-2
1969-12-31 18:24:01 status half-installed chromium-bsu 0.9.15-1
1969-12-31 18:24:01 status triggers-pending desktop-file-utils 0.20-0ubuntu2
1969-12-31 18:24:01 status half-installed chromium-bsu 0.9.15-1
1969-12-31 18:24:02 status triggers-pending bamfdaemon 0.2.114-0ubuntu1
1969-12-31 18:24:02 status half-installed chromium-bsu 0.9.15-1
1969-12-31 18:24:02 status triggers-pending gnome-menus 3.4.0-0ubuntu1
1969-12-31 18:24:02 status half-installed chromium-bsu 0.9.15-1
1969-12-31 18:24:02 status unpacked chromium-bsu 0.9.15-1
1969-12-31 18:24:02 status unpacked chromium-bsu 0.9.15-1
1969-12-31 18:24:02 trigproc fontconfig 2.8.0-3ubuntu9 2.8.0-3ubuntu9
1969-12-31 18:24:02 status half-configured fontconfig 2.8.0-3ubuntu9
1969-12-31 18:24:05 status installed fontconfig 2.8.0-3ubuntu9
1969-12-31 18:24:05 trigproc man-db 2.6.1-2 2.6.1-2
1969-12-31 18:24:05 status half-configured man-db 2.6.1-2
1969-12-31 18:24:18 status installed man-db 2.6.1-2
1969-12-31 18:24:20 trigproc desktop-file-utils 0.20-0ubuntu2 0.20-0ubuntu2
1969-12-31 18:24:20 status half-configured desktop-file-utils 0.20-0ubuntu2
1969-12-31 18:24:20 status installed desktop-file-utils 0.20-0ubuntu2
1969-12-31 18:24:21 trigproc bamfdaemon 0.2.114-0ubuntu1 0.2.114-0ubuntu1
1969-12-31 18:24:21 status half-configured bamfdaemon 0.2.114-0ubuntu1
1969-12-31 18:24:21 status installed bamfdaemon 0.2.114-0ubuntu1
1969-12-31 18:24:21 trigproc gnome-menus 3.4.0-0ubuntu1 3.4.0-0ubuntu1
1969-12-31 18:24:21 status half-configured gnome-menus 3.4.0-0ubuntu1
1969-12-31 18:24:21 status installed gnome-menus 3.4.0-0ubuntu1
1969-12-31 18:24:33 startup packages configure
1969-12-31 18:24:33 configure libsdl-image1.2 1.2.10-3 <none>
1969-12-31 18:24:33 status unpacked libsdl-image1.2 1.2.10-3
1969-12-31 18:24:34 status half-configured libsdl-image1.2 1.2.10-3
1969-12-31 18:24:34 status installed libsdl-image1.2 1.2.10-3
1969-12-31 18:24:34 status triggers-pending libc-bin 2.15-0ubuntu10.12
1969-12-31 18:24:34 configure libopenal-data 1:1.13-4ubuntu3 <none>
1969-12-31 18:24:34 status unpacked libopenal-data 1:1.13-4ubuntu3
1969-12-31 18:24:34 status unpacked libopenal-data 1:1.13-4ubuntu3
1969-12-31 18:24:34 status half-configured libopenal-data 1:1.13-4ubuntu3
1969-12-31 18:24:34 status installed libopenal-data 1:1.13-4ubuntu3
1969-12-31 18:24:34 configure libopenal1 1:1.13-4ubuntu3 <none>
1969-12-31 18:24:34 status unpacked libopenal1 1:1.13-4ubuntu3
1969-12-31 18:24:34 status half-configured libopenal1 1:1.13-4ubuntu3
1969-12-31 18:24:34 status installed libopenal1 1:1.13-4ubuntu3
1969-12-31 18:24:34 configure libalut0 1.1.0-3 <none>
1969-12-31 18:24:34 status unpacked libalut0 1.1.0-3
1969-12-31 18:24:34 status half-configured libalut0 1.1.0-3
1969-12-31 18:24:34 status installed libalut0 1.1.0-3
1969-12-31 18:24:34 configure libglewmx1.5 1.5.7.is.1.5.2-1ubuntu4 <none>
1969-12-31 18:24:34 status unpacked libglewmx1.5 1.5.7.is.1.5.2-1ubuntu4
1969-12-31 18:24:34 status half-configured libglewmx1.5 1.5.7.is.1.5.2-1ubuntu4
1969-12-31 18:24:34 status installed libglewmx1.5 1.5.7.is.1.5.2-1ubuntu4
1969-12-31 18:24:34 configure libglc0 0.7.2-5 <none>
1969-12-31 18:24:34 status unpacked libglc0 0.7.2-5
1969-12-31 18:24:35 status half-configured libglc0 0.7.2-5
1969-12-31 18:24:35 status installed libglc0 0.7.2-5
1969-12-31 18:24:35 configure chromium-bsu-data 0.9.15-1 <none>
1969-12-31 18:24:35 status unpacked chromium-bsu-data 0.9.15-1
1969-12-31 18:24:35 status half-configured chromium-bsu-data 0.9.15-1
1969-12-31 18:24:35 status installed chromium-bsu-data 0.9.15-1
1969-12-31 18:24:35 configure fonts-uralic 0.0.20040829-3 <none>
1969-12-31 18:24:35 status unpacked fonts-uralic 0.0.20040829-3
1969-12-31 18:24:35 status half-configured fonts-uralic 0.0.20040829-3
1969-12-31 18:24:35 status installed fonts-uralic 0.0.20040829-3
1969-12-31 18:24:35 configure ttf-uralic 0.0.20040829-3 <none>
1969-12-31 18:24:35 status unpacked ttf-uralic 0.0.20040829-3
1969-12-31 18:24:35 status half-configured ttf-uralic 0.0.20040829-3
1969-12-31 18:24:35 status installed ttf-uralic 0.0.20040829-3
1969-12-31 18:24:35 configure chromium-bsu 0.9.15-1 <none>
1969-12-31 18:24:35 status unpacked chromium-bsu 0.9.15-1
1969-12-31 18:24:35 status half-configured chromium-bsu 0.9.15-1
1969-12-31 18:24:35 status installed chromium-bsu 0.9.15-1
1969-12-31 18:24:35 trigproc libc-bin 2.15-0ubuntu10.12 <none>
1969-12-31 18:24:35 status half-configured libc-bin 2.15-0ubuntu10.12
1969-12-31 18:24:36 status installed libc-bin 2.15-0ubuntu10.12
1969-12-31 18:03:06 startup packages remove
1969-12-31 18:03:06 status installed chromium-bsu 0.9.15-1
1969-12-31 18:03:08 remove chromium-bsu 0.9.15-1 <none>
1969-12-31 18:03:08 status half-configured chromium-bsu 0.9.15-1
1969-12-31 18:03:08 status half-installed chromium-bsu 0.9.15-1
1969-12-31 18:03:08 status triggers-pending desktop-file-utils 0.20-0ubuntu2
1969-12-31 18:03:08 status half-installed chromium-bsu 0.9.15-1
1969-12-31 18:03:08 status triggers-pending bamfdaemon 0.2.114-0ubuntu1
1969-12-31 18:03:08 status half-installed chromium-bsu 0.9.15-1
1969-12-31 18:03:08 status triggers-pending gnome-menus 3.4.0-0ubuntu1
1969-12-31 18:03:08 status half-installed chromium-bsu 0.9.15-1
1969-12-31 18:03:08 status triggers-pending man-db 2.6.1-2
1969-12-31 18:03:08 status half-installed chromium-bsu 0.9.15-1
1969-12-31 18:03:08 status config-files chromium-bsu 0.9.15-1
1969-12-31 18:03:09 status config-files chromium-bsu 0.9.15-1
1969-12-31 18:03:09 trigproc desktop-file-utils 0.20-0ubuntu2 <none>
1969-12-31 18:03:09 status half-configured desktop-file-utils 0.20-0ubuntu2
1969-12-31 18:03:09 status installed desktop-file-utils 0.20-0ubuntu2
1969-12-31 18:03:09 trigproc bamfdaemon 0.2.114-0ubuntu1 <none>
1969-12-31 18:03:09 status half-configured bamfdaemon 0.2.114-0ubuntu1
1969-12-31 18:03:09 status installed bamfdaemon 0.2.114-0ubuntu1
1969-12-31 18:03:09 trigproc gnome-menus 3.4.0-0ubuntu1 <none>
1969-12-31 18:03:09 status half-configured gnome-menus 3.4.0-0ubuntu1
1969-12-31 18:03:09 status installed gnome-menus 3.4.0-0ubuntu1
1969-12-31 18:03:09 trigproc man-db 2.6.1-2 <none>
1969-12-31 18:03:09 status half-configured man-db 2.6.1-2
1969-12-31 18:03:18 status installed man-db 2.6.1-2
1969-12-31 18:04:49 startup packages remove
1969-12-31 18:04:49 status installed chromium-bsu-data 0.9.15-1
1969-12-31 18:04:50 remove chromium-bsu-data 0.9.15-1 <none>
1969-12-31 18:04:50 status half-configured chromium-bsu-data 0.9.15-1
1969-12-31 18:04:50 status half-installed chromium-bsu-data 0.9.15-1
1969-12-31 18:04:50 status config-files chromium-bsu-data 0.9.15-1
1969-12-31 18:04:50 status config-files chromium-bsu-data 0.9.15-1
1969-12-31 18:04:50 status config-files chromium-bsu-data 0.9.15-1
1969-12-31 18:04:50 status not-installed chromium-bsu-data <none>
1969-12-31 18:04:50 status installed ttf-uralic 0.0.20040829-3
1969-12-31 18:04:50 remove ttf-uralic 0.0.20040829-3 <none>
1969-12-31 18:04:50 status half-configured ttf-uralic 0.0.20040829-3
1969-12-31 18:04:50 status half-installed ttf-uralic 0.0.20040829-3
1969-12-31 18:04:50 status config-files ttf-uralic 0.0.20040829-3
1969-12-31 18:04:50 status config-files ttf-uralic 0.0.20040829-3
1969-12-31 18:04:50 status config-files ttf-uralic 0.0.20040829-3
1969-12-31 18:04:51 status not-installed ttf-uralic <none>
1969-12-31 18:04:51 status installed fonts-uralic 0.0.20040829-3
1969-12-31 18:04:51 remove fonts-uralic 0.0.20040829-3 <none>
1969-12-31 18:04:51 status half-configured fonts-uralic 0.0.20040829-3
1969-12-31 18:04:51 status half-installed fonts-uralic 0.0.20040829-3
1969-12-31 18:04:51 status triggers-pending fontconfig 2.8.0-3ubuntu9
1969-12-31 18:04:51 status half-installed fonts-uralic 0.0.20040829-3
1969-12-31 18:04:51 status config-files fonts-uralic 0.0.20040829-3
1969-12-31 18:04:51 status config-files fonts-uralic 0.0.20040829-3
1969-12-31 18:04:51 status config-files fonts-uralic 0.0.20040829-3
1969-12-31 18:04:51 status not-installed fonts-uralic <none>
1969-12-31 18:04:51 status installed libalut0 1.1.0-3
1969-12-31 18:04:51 remove libalut0 1.1.0-3 <none>
1969-12-31 18:04:51 status half-configured libalut0 1.1.0-3
1969-12-31 18:04:51 status half-installed libalut0 1.1.0-3
1969-12-31 18:04:51 status triggers-pending libc-bin 2.15-0ubuntu10.12
1969-12-31 18:04:51 status config-files libalut0 1.1.0-3
1969-12-31 18:04:51 status config-files libalut0 1.1.0-3
1969-12-31 18:04:51 status installed libglc0 0.7.2-5
1969-12-31 18:04:52 remove libglc0 0.7.2-5 <none>
1969-12-31 18:04:52 status half-configured libglc0 0.7.2-5
1969-12-31 18:04:52 status half-installed libglc0 0.7.2-5
1969-12-31 18:04:52 status config-files libglc0 0.7.2-5
1969-12-31 18:04:52 status config-files libglc0 0.7.2-5
1969-12-31 18:04:52 status installed libglewmx1.5 1.5.7.is.1.5.2-1ubuntu4
1969-12-31 18:04:52 remove libglewmx1.5 1.5.7.is.1.5.2-1ubuntu4 <none>
1969-12-31 18:04:52 status half-configured libglewmx1.5 1.5.7.is.1.5.2-1ubuntu4
1969-12-31 18:04:52 status half-installed libglewmx1.5 1.5.7.is.1.5.2-1ubuntu4
1969-12-31 18:04:52 status config-files libglewmx1.5 1.5.7.is.1.5.2-1ubuntu4
1969-12-31 18:04:52 status config-files libglewmx1.5 1.5.7.is.1.5.2-1ubuntu4
1969-12-31 18:04:52 status installed libopenal1 1:1.13-4ubuntu3
1969-12-31 18:04:52 remove libopenal1 1:1.13-4ubuntu3 <none>
1969-12-31 18:04:52 status half-configured libopenal1 1:1.13-4ubuntu3
1969-12-31 18:04:52 status half-installed libopenal1 1:1.13-4ubuntu3
1969-12-31 18:04:52 status config-files libopenal1 1:1.13-4ubuntu3
1969-12-31 18:04:52 status config-files libopenal1 1:1.13-4ubuntu3
1969-12-31 18:04:52 status installed libopenal-data 1:1.13-4ubuntu3
1969-12-31 18:04:52 remove libopenal-data 1:1.13-4ubuntu3 <none>
1969-12-31 18:04:52 status half-configured libopenal-data 1:1.13-4ubuntu3
1969-12-31 18:04:53 status half-installed libopenal-data 1:1.13-4ubuntu3
1969-12-31 18:04:53 status config-files libopenal-data 1:1.13-4ubuntu3
1969-12-31 18:04:53 status config-files libopenal-data 1:1.13-4ubuntu3
1969-12-31 18:04:53 status installed libsdl-image1.2 1.2.10-3
1969-12-31 18:04:53 remove libsdl-image1.2 1.2.10-3 <none>
1969-12-31 18:04:53 status half-configured libsdl-image1.2 1.2.10-3
1969-12-31 18:04:53 status half-installed libsdl-image1.2 1.2.10-3
1969-12-31 18:04:53 status config-files libsdl-image1.2 1.2.10-3
1969-12-31 18:04:53 status config-files libsdl-image1.2 1.2.10-3
1969-12-31 18:04:53 trigproc fontconfig 2.8.0-3ubuntu9 <none>
1969-12-31 18:04:53 status half-configured fontconfig 2.8.0-3ubuntu9
1969-12-31 18:04:57 status installed fontconfig 2.8.0-3ubuntu9
1969-12-31 18:04:57 trigproc libc-bin 2.15-0ubuntu10.12 <none>
1969-12-31 18:04:57 status half-configured libc-bin 2.15-0ubuntu10.12
1969-12-31 18:05:06 status installed libc-bin 2.15-0ubuntu10.12
1969-12-31 18:09:51 startup archives unpack
1969-12-31 18:09:52 install firefox 11.0+build1-0ubuntu4 39.0+build5-0ubuntu0.12.04.2
1969-12-31 18:09:52 status half-installed firefox 11.0+build1-0ubuntu4
1969-12-31 18:09:53 status triggers-pending man-db 2.6.1-2
1969-12-31 18:09:53 status half-installed firefox 11.0+build1-0ubuntu4
1969-12-31 18:09:53 status triggers-pending desktop-file-utils 0.20-0ubuntu2
1969-12-31 18:09:53 status half-installed firefox 11.0+build1-0ubuntu4
1969-12-31 18:09:53 status triggers-pending bamfdaemon 0.2.114-0ubuntu1
1969-12-31 18:09:53 status half-installed firefox 11.0+build1-0ubuntu4
1969-12-31 18:09:53 status triggers-pending gnome-menus 3.4.0-0ubuntu1
1969-12-31 18:09:53 status half-installed firefox 11.0+build1-0ubuntu4
1969-12-31 18:10:18 status unpacked firefox 39.0+build5-0ubuntu0.12.04.2
1969-12-31 18:10:18 status unpacked firefox 39.0+build5-0ubuntu0.12.04.2
1969-12-31 18:10:18 trigproc man-db 2.6.1-2 2.6.1-2
1969-12-31 18:10:18 status half-configured man-db 2.6.1-2
1969-12-31 18:10:27 status installed man-db 2.6.1-2
1969-12-31 18:10:27 trigproc desktop-file-utils 0.20-0ubuntu2 0.20-0ubuntu2
1969-12-31 18:10:27 status half-configured desktop-file-utils 0.20-0ubuntu2
1969-12-31 18:10:27 status installed desktop-file-utils 0.20-0ubuntu2
1969-12-31 18:10:27 trigproc bamfdaemon 0.2.114-0ubuntu1 0.2.114-0ubuntu1
1969-12-31 18:10:27 status half-configured bamfdaemon 0.2.114-0ubuntu1
1969-12-31 18:10:27 status installed bamfdaemon 0.2.114-0ubuntu1
1969-12-31 18:10:27 trigproc gnome-menus 3.4.0-0ubuntu1 3.4.0-0ubuntu1
1969-12-31 18:10:27 status half-configured gnome-menus 3.4.0-0ubuntu1
1969-12-31 18:10:27 status installed gnome-menus 3.4.0-0ubuntu1
1969-12-31 18:10:29 startup packages configure
1969-12-31 18:10:29 configure firefox 39.0+build5-0ubuntu0.12.04.2 <none>
1969-12-31 18:10:29 status unpacked firefox 39.0+build5-0ubuntu0.12.04.2
1969-12-31 18:10:29 status unpacked firefox 39.0+build5-0ubuntu0.12.04.2
1969-12-31 18:10:29 status unpacked firefox 39.0+build5-0ubuntu0.12.04.2
1969-12-31 18:10:29 status unpacked firefox 39.0+build5-0ubuntu0.12.04.2
1969-12-31 18:10:29 status unpacked firefox 39.0+build5-0ubuntu0.12.04.2
1969-12-31 18:10:30 status half-configured firefox 39.0+build5-0ubuntu0.12.04.2
1969-12-31 18:10:30 status installed firefox 39.0+build5-0ubuntu0.12.04.2
1969-12-31 22:11:53 startup archives unpack
1969-12-31 22:11:56 upgrade libcairo-gobject2 1.10.2-6.1ubuntu2 1.10.2-6.1ubuntu3
1969-12-31 22:11:56 status half-configured libcairo-gobject2 1.10.2-6.1ubuntu2
1969-12-31 22:11:56 status unpacked libcairo-gobject2 1.10.2-6.1ubuntu2
1969-12-31 22:11:56 status half-installed libcairo-gobject2 1.10.2-6.1ubuntu2
1969-12-31 22:11:56 status half-installed libcairo-gobject2 1.10.2-6.1ubuntu2
1969-12-31 22:11:56 status unpacked libcairo-gobject2 1.10.2-6.1ubuntu3
1969-12-31 22:11:56 status unpacked libcairo-gobject2 1.10.2-6.1ubuntu3
1969-12-31 22:11:57 install libcairo-script-interpreter2 <none> 1.10.2-6.1ubuntu3
1969-12-31 22:11:57 status half-installed libcairo-script-interpreter2 1.10.2-6.1ubuntu3
1969-12-31 22:11:57 status unpacked libcairo-script-interpreter2 1.10.2-6.1ubuntu3
1969-12-31 22:11:57 status unpacked libcairo-script-interpreter2 1.10.2-6.1ubuntu3
1969-12-31 22:11:57 install libtimedate-perl <none> 1.2000-1
1969-12-31 22:11:57 status half-installed libtimedate-perl 1.2000-1
1969-12-31 22:11:57 status triggers-pending man-db 2.6.1-2
1969-12-31 22:11:57 status half-installed libtimedate-perl 1.2000-1
1969-12-31 22:11:57 status unpacked libtimedate-perl 1.2000-1
1969-12-31 22:11:57 status unpacked libtimedate-perl 1.2000-1
1969-12-31 22:11:58 install libdpkg-perl <none> 1.16.1.2ubuntu7.6
1969-12-31 22:11:58 status half-installed libdpkg-perl 1.16.1.2ubuntu7.6
1969-12-31 22:11:58 status half-installed libdpkg-perl 1.16.1.2ubuntu7.6
1969-12-31 22:11:58 status unpacked libdpkg-perl 1.16.1.2ubuntu7.6
1969-12-31 22:11:58 status unpacked libdpkg-perl 1.16.1.2ubuntu7.6
1969-12-31 22:11:58 install patch <none> 2.6.1-3ubuntu0.1
1969-12-31 22:11:58 status half-installed patch 2.6.1-3ubuntu0.1
1969-12-31 22:11:58 status half-installed patch 2.6.1-3ubuntu0.1
1969-12-31 22:11:59 status unpacked patch 2.6.1-3ubuntu0.1
1969-12-31 22:11:59 status unpacked patch 2.6.1-3ubuntu0.1
1969-12-31 22:11:59 install dpkg-dev <none> 1.16.1.2ubuntu7.6
1969-12-31 22:11:59 status half-installed dpkg-dev 1.16.1.2ubuntu7.6
1969-12-31 22:11:59 status half-installed dpkg-dev 1.16.1.2ubuntu7.6
1969-12-31 22:12:00 status unpacked dpkg-dev 1.16.1.2ubuntu7.6
1969-12-31 22:12:00 status unpacked dpkg-dev 1.16.1.2ubuntu7.6
1969-12-31 22:12:00 install build-essential <none> 11.5ubuntu2.1
1969-12-31 22:12:00 status half-installed build-essential 11.5ubuntu2.1
1969-12-31 22:12:00 status unpacked build-essential 11.5ubuntu2.1
1969-12-31 22:12:00 status unpacked build-essential 11.5ubuntu2.1
1969-12-31 22:12:00 install html2text <none> 1.3.2a-15
1969-12-31 22:12:00 status half-installed html2text 1.3.2a-15
1969-12-31 22:12:01 status half-installed html2text 1.3.2a-15
1969-12-31 22:12:01 status unpacked html2text 1.3.2a-15
1969-12-31 22:12:01 status unpacked html2text 1.3.2a-15
1969-12-31 22:12:01 install dh-apparmor <none> 2.7.102-0ubuntu3.10
1969-12-31 22:12:01 status half-installed dh-apparmor 2.7.102-0ubuntu3.10
1969-12-31 22:12:01 status half-installed dh-apparmor 2.7.102-0ubuntu3.10
1969-12-31 22:12:01 status unpacked dh-apparmor 2.7.102-0ubuntu3.10
1969-12-31 22:12:01 status unpacked dh-apparmor 2.7.102-0ubuntu3.10
1969-12-31 22:12:02 install debhelper <none> 9.20120115ubuntu3
1969-12-31 22:12:02 status half-installed debhelper 9.20120115ubuntu3
1969-12-31 22:12:02 status half-installed debhelper 9.20120115ubuntu3
1969-12-31 22:12:02 status unpacked debhelper 9.20120115ubuntu3
1969-12-31 22:12:02 status unpacked debhelper 9.20120115ubuntu3
1969-12-31 22:12:03 install fakeroot <none> 1.18.2-1
1969-12-31 22:12:03 status half-installed fakeroot 1.18.2-1
1969-12-31 22:12:03 status half-installed fakeroot 1.18.2-1
1969-12-31 22:12:03 status unpacked fakeroot 1.18.2-1
1969-12-31 22:12:03 status unpacked fakeroot 1.18.2-1
1969-12-31 22:12:03 install libalgorithm-diff-perl <none> 1.19.02-2
1969-12-31 22:12:03 status half-installed libalgorithm-diff-perl 1.19.02-2
1969-12-31 22:12:03 status half-installed libalgorithm-diff-perl 1.19.02-2
1969-12-31 22:12:03 status unpacked libalgorithm-diff-perl 1.19.02-2
1969-12-31 22:12:03 status unpacked libalgorithm-diff-perl 1.19.02-2
1969-12-31 22:12:04 install libalgorithm-diff-xs-perl <none> 0.04-2build2
1969-12-31 22:12:04 status half-installed libalgorithm-diff-xs-perl 0.04-2build2
1969-12-31 22:12:04 status half-installed libalgorithm-diff-xs-perl 0.04-2build2
1969-12-31 22:12:04 status unpacked libalgorithm-diff-xs-perl 0.04-2build2
1969-12-31 22:12:04 status unpacked libalgorithm-diff-xs-perl 0.04-2build2
1969-12-31 22:12:04 install libalgorithm-merge-perl <none> 0.08-2
1969-12-31 22:12:04 status half-installed libalgorithm-merge-perl 0.08-2
1969-12-31 22:12:04 status half-installed libalgorithm-merge-perl 0.08-2
1969-12-31 22:12:04 status unpacked libalgorithm-merge-perl 0.08-2
1969-12-31 22:12:04 status unpacked libalgorithm-merge-perl 0.08-2
1969-12-31 22:12:04 install libatk1.0-dev <none> 2.4.0-0ubuntu1
1969-12-31 22:12:04 status half-installed libatk1.0-dev 2.4.0-0ubuntu1
1969-12-31 22:12:05 status unpacked libatk1.0-dev 2.4.0-0ubuntu1
1969-12-31 22:12:05 status unpacked libatk1.0-dev 2.4.0-0ubuntu1
1969-12-31 22:12:05 install libexpat1-dev <none> 2.0.1-7.2ubuntu1.1
1969-12-31 22:12:05 status half-installed libexpat1-dev 2.0.1-7.2ubuntu1.1
1969-12-31 22:12:06 status triggers-pending doc-base 0.10.3
1969-12-31 22:12:06 status half-installed libexpat1-dev 2.0.1-7.2ubuntu1.1
1969-12-31 22:12:06 status unpacked libexpat1-dev 2.0.1-7.2ubuntu1.1
1969-12-31 22:12:06 status unpacked libexpat1-dev 2.0.1-7.2ubuntu1.1
1969-12-31 22:12:06 install libfreetype6-dev <none> 2.4.8-1ubuntu2.2
1969-12-31 22:12:06 status half-installed libfreetype6-dev 2.4.8-1ubuntu2.2
1969-12-31 22:12:07 status half-installed libfreetype6-dev 2.4.8-1ubuntu2.2
1969-12-31 22:12:09 status half-installed libfreetype6-dev 2.4.8-1ubuntu2.2
1969-12-31 22:12:09 status unpacked libfreetype6-dev 2.4.8-1ubuntu2.2
1969-12-31 22:12:09 status unpacked libfreetype6-dev 2.4.8-1ubuntu2.2
